la_temp_mean,la_temp_max,la_temp_min,la_temp_std,la_rhum_mean,la_rhum_max,la_rhum_min,la_rhum_std,la_prcp_sum,la_prcp_max,la_wspd_mean,la_wspd_max,la_wspd_std,sf_temp_mean,sf_temp_max,sf_temp_min,sf_temp_std,sf_rhum_mean,sf_rhum_max,sf_rhum_min,sf_rhum_std,sf_prcp_sum,sf_prcp_max,sf_wspd_mean,sf_wspd_max,sf_wspd_std,sd_temp_mean,sd_temp_max,sd_temp_min,sd_temp_std,sd_rhum_mean,sd_rhum_max,sd_rhum_min,sd_rhum_std,sd_prcp_sum,sd_prcp_max,sd_wspd_mean,sd_wspd_max,sd_wspd_std,day_name,is_weekend,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos
18.170833333333334,25.0,12.8,4.349760529806976,71.54166666666667,96,43,18.9965195134053,0.0,0.0,8.5375,20.5,5.85170450827568,14.308333333333332,22.3,10.7,3.7735828513803544,74.83333333333333,87,47,13.252289930642064,0.0,0.0,13.8875,25.8,6.4470628634454465,18.3125,21.1,16.7,1.5475963129401955,75.5,84,66,6.467309097029597,0.0,0.0,10.891666666666666,24.1,7.738774010681912,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8064799463209448,-0.5912614448635781
20.883333333333333,30.9,14.4,5.841356800895004,62.666666666666664,89,31,20.71476404102548,0.0,0.0,7.066666666666666,14.8,4.285229096069089,16.941666666666666,26.7,11.0,4.881457076366216,65.29166666666667,84,33,16.575201924579368,0.0,0.0,13.233333333333333,28.5,8.126642531856543,19.116666666666667,23.3,16.7,2.21529596936483,77.29166666666667,90,62,9.396942919475674,0.0,0.0,11.033333333333331,22.3,5.905021199142205,Friday,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7961828637826158,-0.6050560696488488
25.083333333333332,34.9,17.2,6.061042145048817,48.75,78,24,19.172557380843568,0.0,0.0,7.766666666666667,15.4,4.305574411677582,16.4375,23.6,12.0,3.767113126035349,64.91666666666667,84,39,16.215710757235367,0.0,0.0,17.908333333333335,31.0,6.679164010866778,20.5125,29.4,15.6,4.411675467980687,73.25,96,37,18.997139372753633,0.0,0.0,8.795833333333333,20.5,5.958587457842137,Saturday,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7856498550787145,-0.6186714032625031
24.054166666666664,30.6,16.8,4.960713410007869,50.875,79,31,17.777153144219792,0.0,0.0,8.466666666666667,13.6,4.5499800923278455,14.729166666666666,19.4,11.9,2.2607192327388552,65.125,83,48,11.655610703415125,0.0,0.0,23.329166666666666,31.8,6.352505781984375,21.554166666666664,26.1,18.3,2.7560177898502416,72.41666666666667,90,48,12.927613407191489,0.0,0.0,6.925,14.8,4.388844554292066,Sunday,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7748840413670407,-0.6321034111873487
19.716666666666665,26.7,15.7,3.0715619403852483,65.20833333333333,89,38,16.545008880039315,0.0,0.0,10.170833333333333,21.1,3.931531305458104,14.483333333333334,17.3,11.9,1.5824215528785286,69.5,89,47,11.33290706785755,3.0999999999999996,2.8,18.779166666666665,29.3,4.8867148355575205,18.75,22.2,17.2,1.410211208356362,73.08333333333333,84,63,6.697933923276619,0.0,0.0,11.841666666666669,18.4,3.6139724821101327,Monday,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7638886127905428,-0.6453481132295501
17.004166666666666,21.9,13.0,3.09859423479165,60.958333333333336,79,37,14.848449389594936,0.0,0.0,16.650000000000002,23.9,6.77078121496106,14.354166666666666,19.1,11.8,2.299334339715975,69.875,82,48,10.292726431383675,0.2,0.2,19.020833333333332,31.3,6.709304322562335,17.383333333333333,19.4,15.6,1.211060141638998,65.5,86,52,9.278305692406306,1.3,0.8,16.3125,20.5,2.3762067872245822,Tuesday,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7526668275320084,-0.6584015846980488
17.0,22.2,12.2,3.4901102511550253,65.41666666666667,87,39,16.402323978145837,0.0,0.0,10.4375,24.0,6.375551979513481,14.708333333333334,19.6,11.7,2.946466810718672,71.08333333333333,85,52,12.225833897642874,0.0,0.0,17.150000000000002,31.8,8.502991800843828,17.358333333333334,20.0,14.4,1.699339172498652,63.916666666666664,75,52,6.247898197318678,0.0,0.0,12.325,22.3,5.91036304336272,Wednesday,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.741222010848596,-0.6712599575675313
17.683333333333334,23.5,12.7,3.702838707364073,68.45833333333333,93,40,18.377630936564696,0.0,0.0,9.458333333333334,16.9,4.688182800511782,14.958333333333334,21.0,11.5,3.2400908020913706,71.125,85,48,11.226182517358406,0.0,0.0,14.879166666666668,30.8,8.875661845091093,17.462500000000002,19.4,15.6,1.4110780645831842,69.0,78,61,5.70278345463291,0.0,0.0,10.441666666666666,16.6,3.930252416572124,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7295575540864875,-0.6839194216246106
17.375,22.2,14.4,2.7779019295926894,72.79166666666667,91,51,14.981087110570202,0.0,0.0,9.229166666666666,16.3,4.6533278570209875,14.729166666666666,19.9,11.6,2.793700859568473,69.79166666666667,84,51,10.176610722490148,0.0,0.0,18.729166666666668,33.8,8.549115345367952,17.6875,21.7,15.0,1.7894163488593726,70.75,81,55,6.647981059984534,0.0,0.0,8.633333333333333,18.4,5.400375724985669,Friday,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.717676913675962,-0.6963762255968722
16.604166666666668,18.9,15.2,1.2702205103554027,71.25,80,62,5.914242205859107,0.7,0.3,9.691666666666666,17.8,3.50514115161624,14.3,17.8,11.9,2.1170118399373163,74.375,87,60,9.703484358499896,0.0,0.0,30.0375,51.0,10.506098125664302,16.645833333333332,18.9,15.6,0.7168646507788144,69.79166666666667,75,63,3.2434437772577307,0.0,0.0,14.3,22.3,3.8981601011134783,Saturday,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.705583610107178,-0.7086266782644596
